@relation 'Crafting materials-weka.filters.unsupervised.attribute.Remove-R1-11'

@attribute p_change_day0_to_day1 numeric
@attribute p_change_day1_to_day2 numeric
@attribute p_change_day2_to_day3 numeric
@attribute p_change_day3_to_day4 numeric
@attribute p_change_day4_to_day5 numeric
@attribute p_change_day5_to_day6 numeric
@attribute p_change_day6_to_day7 numeric
@attribute p_change_day7_to_day8 numeric
@attribute p_change_day8_to_day9 numeric
@attribute p_change_day9_to_day10 numeric
@attribute p_change_day10_to_day11 numeric
@attribute p_change_day11_to_day12 numeric
@attribute p_change_day12_to_day13 numeric
@attribute p_change_day13_to_day14 numeric
@attribute p_change_day14_to_day15 numeric
@attribute p_change_day15_to_day16 numeric
@attribute p_change_day16_to_day17 numeric
@attribute p_change_day17_to_day18 numeric
@attribute p_change_day18_to_day19 numeric
@attribute p_change_day19_to_day20 numeric
@attribute p_change_day20_to_day21 numeric
@attribute p_change_day21_to_day22 numeric
@attribute p_change_day22_to_day23 numeric
@attribute p_change_day23_to_day24 numeric
@attribute p_change_day24_to_day25 numeric
@attribute p_change_day25_to_day26 numeric
@attribute p_change_day26_to_day27 numeric
@attribute p_change_day27_to_day28 numeric
@attribute p_change_day28_to_day29 numeric

@data
0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0,1.601423,0,-0.17762,-2.256944,0
1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0,1.601423,0,-0.17762,-2.256944
0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0,1.601423,0,-0.17762
-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0,1.601423,0
0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0,1.601423
3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919,0
0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0,-1.225919
2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915,0
2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0,-0.531915
0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037,0
3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0,2.139037
0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681,0
3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0,1.570681
0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962,0
3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0,2.920962
0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119,0
3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0,2.671119
0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602,0
3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0,-0.162602
0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932,0
4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0,1.302932
0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119,0
0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418,2.733119
1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0,2.347418
3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242,0
0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0,1.223242
2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746,0
0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0,1.963746
0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037,0
0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0,1.037037
-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138,0
0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0,-0.733138
-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052,0
0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0,3.545052
-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414,0
0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111,2.710414
3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0,2.361111
0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445,0
3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0,3.256445
0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775,0
2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0,3.810775
0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304,0
1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0,3.544304
0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482,0
2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0,3.667482
0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566,0
-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0,3.65566
0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157,0
-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0,4.778157
-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0,0
0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087,0
0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246,1.520087
-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0,3.42246
0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903,0
-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0,2.481903
0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357,0
-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0,0.706357
0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814,0
0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0,-3.406814
0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672,0
-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0,-0.518672
-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826,0
0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0,-0.312826
-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678,0
-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0,3.242678
0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465,0
-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0,3.343465
0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176,0
-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0,2.941176
0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524,0
2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0,1.809524
0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218,0
4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0,2.43218
0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918,0
4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0,-0.821918
0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081,0
0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881,-0.92081
0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966,-0.27881
2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0,0.931966
2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361,0
0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0,-0.923361
0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146,0
0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0,-1.491146
1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362,0
0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0,-2.081362
0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971,0
0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0,0.57971
-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906,0
0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139,-2.977906
-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0,-1.386139
0,-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442,0
3.787196,0,-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392,-2.610442
0,3.787196,0,-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0,-1.546392
2.953953,0,3.787196,0,-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356,0
0,2.953953,0,3.787196,0,-0.538117,0,-3.043478,0,0.700525,0,1.330967,0,0.535236,0,2.938476,2.832861,0,0.76118,0,4.265873,0,4.024768,0,2.648305,0,-0.631579,0,-0.52356
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
